기준월,연도,월,시도,예측값,value_status,component_moe_scaled,component_load_share,weight_moe,weight_load,모형ID,충전량_kWh,관측값,estimated_value,출처ID
2024-05,2024,5,광주,431335.82,estimated,431335.82,142243.45,1.0,0.0,kepco_hybrid_moe_load_v1,431335.82,,431335.82,kepco_hybrid_forecast_v1
2024-05,2024,5,대구,624329.87,estimated,624329.87,233425.14,1.0,0.0,kepco_hybrid_moe_load_v1,624329.87,,624329.87,kepco_hybrid_forecast_v1
2024-05,2024,5,대전,525329.38,estimated,525329.38,147106.47,1.0,0.0,kepco_hybrid_moe_load_v1,525329.38,,525329.38,kepco_hybrid_forecast_v1
2024-05,2024,5,부산,468617.68,estimated,468617.68,229777.87,1.0,0.0,kepco_hybrid_moe_load_v1,468617.68,,468617.68,kepco_hybrid_forecast_v1
2024-05,2024,5,서울,1048224.04,estimated,1048224.04,650429.43,1.0,0.0,kepco_hybrid_moe_load_v1,1048224.04,,1048224.04,kepco_hybrid_forecast_v1
2024-05,2024,5,세종,175468.54,estimated,175468.54,86318.67,1.0,0.0,kepco_hybrid_moe_load_v1,175468.54,,175468.54,kepco_hybrid_forecast_v1
2024-05,2024,5,울산,121517.62,estimated,121517.62,66866.58,1.0,0.0,kepco_hybrid_moe_load_v1,121517.62,,121517.62,kepco_hybrid_forecast_v1
2024-05,2024,5,인천,550863.79,estimated,550863.79,215188.8,1.0,0.0,kepco_hybrid_moe_load_v1,550863.79,,550863.79,kepco_hybrid_forecast_v1
2024-05,2024,5,전남,1156195.11,estimated,1156195.11,325822.59,1.0,0.0,kepco_hybrid_moe_load_v1,1156195.11,,1156195.11,kepco_hybrid_forecast_v1
2024-05,2024,5,전북,498094.54,estimated,498094.54,244366.94,1.0,0.0,kepco_hybrid_moe_load_v1,498094.54,,498094.54,kepco_hybrid_forecast_v1
2024-05,2024,5,제주,1370903.14,estimated,1370903.14,244366.94,1.0,0.0,kepco_hybrid_moe_load_v1,1370903.14,,1370903.14,kepco_hybrid_forecast_v1
2024-05,2024,5,충남,497933.92,estimated,497933.92,262603.28,1.0,0.0,kepco_hybrid_moe_load_v1,497933.92,,497933.92,kepco_hybrid_forecast_v1
2024-05,2024,5,충북,660129.29,estimated,660129.29,237072.41,1.0,0.0,kepco_hybrid_moe_load_v1,660129.29,,660129.29,kepco_hybrid_forecast_v1
2024-06,2024,6,강원,831680.75,estimated,831680.75,622906.17,1.0,0.0,kepco_hybrid_moe_load_v1,831680.75,,831680.75,kepco_hybrid_forecast_v1
2024-06,2024,6,경기,1956152.07,estimated,1956152.07,1832503.04,1.0,0.0,kepco_hybrid_moe_load_v1,1956152.07,,1956152.07,kepco_hybrid_forecast_v1
2024-06,2024,6,경남,1251326.85,estimated,1251326.85,845027.75,1.0,0.0,kepco_hybrid_moe_load_v1,1251326.85,,1251326.85,kepco_hybrid_forecast_v1
2024-06,2024,6,경북,734138.79,estimated,734138.79,922287.43,1.0,0.0,kepco_hybrid_moe_load_v1,734138.79,,734138.79,kepco_hybrid_forecast_v1
2024-06,2024,6,광주,430729.92,estimated,430729.92,282480.71,1.0,0.0,kepco_hybrid_moe_load_v1,430729.92,,430729.92,kepco_hybrid_forecast_v1
2024-06,2024,6,대구,633993.69,estimated,633993.69,463558.08,1.0,0.0,kepco_hybrid_moe_load_v1,633993.69,,633993.69,kepco_hybrid_forecast_v1
2024-06,2024,6,대전,445811.05,estimated,445811.05,292138.17,1.0,0.0,kepco_hybrid_moe_load_v1,445811.05,,445811.05,kepco_hybrid_forecast_v1
2024-06,2024,6,부산,471656.87,estimated,471656.87,456314.99,1.0,0.0,kepco_hybrid_moe_load_v1,471656.87,,471656.87,kepco_hybrid_forecast_v1
2024-06,2024,6,서울,1113517.2,estimated,1113517.2,1291685.28,1.0,0.0,kepco_hybrid_moe_load_v1,1113517.2,,1113517.2,kepco_hybrid_forecast_v1
2024-06,2024,6,세종,184458.73,estimated,184458.73,171419.92,1.0,0.0,kepco_hybrid_moe_load_v1,184458.73,,184458.73,kepco_hybrid_forecast_v1
2024-06,2024,6,울산,120459.9,estimated,120459.9,132790.08,1.0,0.0,kepco_hybrid_moe_load_v1,120459.9,,120459.9,kepco_hybrid_forecast_v1
2024-06,2024,6,인천,561730.17,estimated,561730.17,427342.61,1.0,0.0,kepco_hybrid_moe_load_v1,561730.17,,561730.17,kepco_hybrid_forecast_v1
2024-06,2024,6,전남,1100264.36,estimated,1100264.36,647049.82,1.0,0.0,kepco_hybrid_moe_load_v1,1100264.36,,1100264.36,kepco_hybrid_forecast_v1
2024-06,2024,6,전북,465510.91,estimated,465510.91,485287.37,1.0,0.0,kepco_hybrid_moe_load_v1,465510.91,,465510.91,kepco_hybrid_forecast_v1
2024-06,2024,6,제주,1360790.73,estimated,1360790.73,485287.37,1.0,0.0,kepco_hybrid_moe_load_v1,1360790.73,,1360790.73,kepco_hybrid_forecast_v1
2024-06,2024,6,충남,482669.25,estimated,482669.25,521502.84,1.0,0.0,kepco_hybrid_moe_load_v1,482669.25,,482669.25,kepco_hybrid_forecast_v1
2024-06,2024,6,충북,639258.06,estimated,639258.06,470801.18,1.0,0.0,kepco_hybrid_moe_load_v1,639258.06,,639258.06,kepco_hybrid_forecast_v1
2024-07,2024,7,강원,851907.93,estimated,851907.93,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,851907.93,,851907.93,kepco_hybrid_forecast_v1
2024-07,2024,7,경기,2054525.23,estimated,2054525.23,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,2054525.23,,2054525.23,kepco_hybrid_forecast_v1
2024-07,2024,7,경남,1392544.59,estimated,1392544.59,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1392544.59,,1392544.59,kepco_hybrid_forecast_v1
2024-07,2024,7,경북,772305.79,estimated,772305.79,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,772305.79,,772305.79,kepco_hybrid_forecast_v1
2024-07,2024,7,광주,475817.21,estimated,475817.21,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,475817.21,,475817.21,kepco_hybrid_forecast_v1
2024-07,2024,7,대구,689735.6,estimated,689735.6,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,689735.6,,689735.6,kepco_hybrid_forecast_v1
2024-07,2024,7,대전,448532.45,estimated,448532.45,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,448532.45,,448532.45,kepco_hybrid_forecast_v1
2024-07,2024,7,부산,499390.84,estimated,499390.84,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,499390.84,,499390.84,kepco_hybrid_forecast_v1
2024-07,2024,7,서울,1176678.39,estimated,1176678.39,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1176678.39,,1176678.39,kepco_hybrid_forecast_v1
2024-07,2024,7,세종,197499.97,estimated,197499.97,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,197499.97,,197499.97,kepco_hybrid_forecast_v1
2024-07,2024,7,울산,128907.5,estimated,128907.5,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,128907.5,,128907.5,kepco_hybrid_forecast_v1
2024-07,2024,7,인천,577997.38,estimated,577997.38,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,577997.38,,577997.38,kepco_hybrid_forecast_v1
2024-07,2024,7,전남,1201253.14,estimated,1201253.14,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1201253.14,,1201253.14,kepco_hybrid_forecast_v1
2024-07,2024,7,전북,492441.98,estimated,492441.98,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,492441.98,,492441.98,kepco_hybrid_forecast_v1
2024-07,2024,7,제주,1715876.54,estimated,1715876.54,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1715876.54,,1715876.54,kepco_hybrid_forecast_v1
2024-07,2024,7,충남,486514.47,estimated,486514.47,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,486514.47,,486514.47,kepco_hybrid_forecast_v1
2024-07,2024,7,충북,645820.51,estimated,645820.51,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,645820.51,,645820.51,kepco_hybrid_forecast_v1
2024-08,2024,8,강원,1081493.41,estimated,1081493.41,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1081493.41,,1081493.41,kepco_hybrid_forecast_v1
2024-08,2024,8,경기,2356279.55,estimated,2356279.55,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,2356279.55,,2356279.55,kepco_hybrid_forecast_v1
2024-08,2024,8,경남,1569952.74,estimated,1569952.74,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1569952.74,,1569952.74,kepco_hybrid_forecast_v1
2024-08,2024,8,경북,853671.9,estimated,853671.9,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,853671.9,,853671.9,kepco_hybrid_forecast_v1
2024-08,2024,8,광주,517686.54,estimated,517686.54,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,517686.54,,517686.54,kepco_hybrid_forecast_v1
2024-08,2024,8,대구,714001.09,estimated,714001.09,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,714001.09,,714001.09,kepco_hybrid_forecast_v1
2024-08,2024,8,대전,501299.23,estimated,501299.23,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,501299.23,,501299.23,kepco_hybrid_forecast_v1
2024-08,2024,8,부산,536365.39,estimated,536365.39,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,536365.39,,536365.39,kepco_hybrid_forecast_v1
2024-08,2024,8,서울,1268163.24,estimated,1268163.24,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1268163.24,,1268163.24,kepco_hybrid_forecast_v1
2024-08,2024,8,세종,213388.55,estimated,213388.55,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,213388.55,,213388.55,kepco_hybrid_forecast_v1
2024-08,2024,8,울산,136928.38,estimated,136928.38,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,136928.38,,136928.38,kepco_hybrid_forecast_v1
2024-08,2024,8,인천,644913.83,estimated,644913.83,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,644913.83,,644913.83,kepco_hybrid_forecast_v1
2024-08,2024,8,전남,1393995.41,estimated,1393995.41,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1393995.41,,1393995.41,kepco_hybrid_forecast_v1
2024-08,2024,8,전북,570541.97,estimated,570541.97,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,570541.97,,570541.97,kepco_hybrid_forecast_v1
2024-08,2024,8,제주,1912723.59,estimated,1912723.59,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1912723.59,,1912723.59,kepco_hybrid_forecast_v1
2024-08,2024,8,충남,573348.54,estimated,573348.54,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,573348.54,,573348.54,kepco_hybrid_forecast_v1
2024-08,2024,8,충북,754332.78,estimated,754332.78,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,754332.78,,754332.78,kepco_hybrid_forecast_v1
2024-09,2024,9,강원,840348.53,estimated,840348.53,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,840348.53,,840348.53,kepco_hybrid_forecast_v1
2024-09,2024,9,경기,2135176.55,estimated,2135176.55,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,2135176.55,,2135176.55,kepco_hybrid_forecast_v1
2024-09,2024,9,경남,1434213.09,estimated,1434213.09,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1434213.09,,1434213.09,kepco_hybrid_forecast_v1
2024-09,2024,9,경북,796984.48,estimated,796984.48,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,796984.48,,796984.48,kepco_hybrid_forecast_v1
2024-09,2024,9,광주,489363.52,estimated,489363.52,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,489363.52,,489363.52,kepco_hybrid_forecast_v1
2024-09,2024,9,대구,671813.74,estimated,671813.74,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,671813.74,,671813.74,kepco_hybrid_forecast_v1
2024-09,2024,9,대전,456367.66,estimated,456367.66,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,456367.66,,456367.66,kepco_hybrid_forecast_v1
2024-09,2024,9,부산,486350.76,estimated,486350.76,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,486350.76,,486350.76,kepco_hybrid_forecast_v1
2024-09,2024,9,서울,1153825.54,estimated,1153825.54,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1153825.54,,1153825.54,kepco_hybrid_forecast_v1
2024-09,2024,9,세종,199622.77,estimated,199622.77,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,199622.77,,199622.77,kepco_hybrid_forecast_v1
2024-09,2024,9,울산,124374.35,estimated,124374.35,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,124374.35,,124374.35,kepco_hybrid_forecast_v1
2024-09,2024,9,인천,581069.65,estimated,581069.65,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,581069.65,,581069.65,kepco_hybrid_forecast_v1
2024-09,2024,9,전남,1372021.95,estimated,1372021.95,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1372021.95,,1372021.95,kepco_hybrid_forecast_v1
2024-09,2024,9,전북,549808.63,estimated,549808.63,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,549808.63,,549808.63,kepco_hybrid_forecast_v1
2024-09,2024,9,제주,1631234.52,estimated,1631234.52,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1631234.52,,1631234.52,kepco_hybrid_forecast_v1
2024-09,2024,9,충남,563618.88,estimated,563618.88,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,563618.88,,563618.88,kepco_hybrid_forecast_v1
2024-09,2024,9,충북,707394.28,estimated,707394.28,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,707394.28,,707394.28,kepco_hybrid_forecast_v1
2024-10,2024,10,강원,901800.21,estimated,901800.21,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,901800.21,,901800.21,kepco_hybrid_forecast_v1
2024-10,2024,10,경기,2146219.45,estimated,2146219.45,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,2146219.45,,2146219.45,kepco_hybrid_forecast_v1
2024-10,2024,10,경남,1386344.21,estimated,1386344.21,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1386344.21,,1386344.21,kepco_hybrid_forecast_v1
2024-10,2024,10,경북,770234.81,estimated,770234.81,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,770234.81,,770234.81,kepco_hybrid_forecast_v1
2024-10,2024,10,광주,434836.98,estimated,434836.98,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,434836.98,,434836.98,kepco_hybrid_forecast_v1
2024-10,2024,10,대구,654532.25,estimated,654532.25,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,654532.25,,654532.25,kepco_hybrid_forecast_v1
2024-10,2024,10,대전,434395.85,estimated,434395.85,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,434395.85,,434395.85,kepco_hybrid_forecast_v1
2024-10,2024,10,부산,457648.79,estimated,457648.79,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,457648.79,,457648.79,kepco_hybrid_forecast_v1
2024-10,2024,10,서울,1128968.86,estimated,1128968.86,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1128968.86,,1128968.86,kepco_hybrid_forecast_v1
2024-10,2024,10,세종,196466.25,estimated,196466.25,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,196466.25,,196466.25,kepco_hybrid_forecast_v1
2024-10,2024,10,울산,117822.21,estimated,117822.21,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,117822.21,,117822.21,kepco_hybrid_forecast_v1
2024-10,2024,10,인천,577008.22,estimated,577008.22,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,577008.22,,577008.22,kepco_hybrid_forecast_v1
2024-10,2024,10,전남,1238843.55,estimated,1238843.55,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1238843.55,,1238843.55,kepco_hybrid_forecast_v1
2024-10,2024,10,전북,519512.27,estimated,519512.27,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,519512.27,,519512.27,kepco_hybrid_forecast_v1
2024-10,2024,10,제주,1497760.57,estimated,1497760.57,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1497760.57,,1497760.57,kepco_hybrid_forecast_v1
2024-10,2024,10,충남,553266.34,estimated,553266.34,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,553266.34,,553266.34,kepco_hybrid_forecast_v1
2024-10,2024,10,충북,715467.97,estimated,715467.97,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,715467.97,,715467.97,kepco_hybrid_forecast_v1
2024-11,2024,11,강원,881898.09,estimated,881898.09,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,881898.09,,881898.09,kepco_hybrid_forecast_v1
2024-11,2024,11,경기,2304242.33,estimated,2304242.33,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,2304242.33,,2304242.33,kepco_hybrid_forecast_v1
2024-11,2024,11,경남,1432765.69,estimated,1432765.69,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1432765.69,,1432765.69,kepco_hybrid_forecast_v1
2024-11,2024,11,경북,826721.61,estimated,826721.61,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,826721.61,,826721.61,kepco_hybrid_forecast_v1
2024-11,2024,11,광주,481025.77,estimated,481025.77,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,481025.77,,481025.77,kepco_hybrid_forecast_v1
2024-11,2024,11,대구,690023.29,estimated,690023.29,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,690023.29,,690023.29,kepco_hybrid_forecast_v1
2024-11,2024,11,대전,490615.12,estimated,490615.12,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,490615.12,,490615.12,kepco_hybrid_forecast_v1
2024-11,2024,11,부산,469951.61,estimated,469951.61,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,469951.61,,469951.61,kepco_hybrid_forecast_v1
2024-11,2024,11,서울,1239961.04,estimated,1239961.04,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1239961.04,,1239961.04,kepco_hybrid_forecast_v1
2024-11,2024,11,세종,211934.85,estimated,211934.85,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,211934.85,,211934.85,kepco_hybrid_forecast_v1
2024-11,2024,11,울산,124290.49,estimated,124290.49,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,124290.49,,124290.49,kepco_hybrid_forecast_v1
2024-11,2024,11,인천,640517.12,estimated,640517.12,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,640517.12,,640517.12,kepco_hybrid_forecast_v1
2024-11,2024,11,전남,1344348.14,estimated,1344348.14,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1344348.14,,1344348.14,kepco_hybrid_forecast_v1
2024-11,2024,11,전북,559103.26,estimated,559103.26,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,559103.26,,559103.26,kepco_hybrid_forecast_v1
2024-11,2024,11,제주,1498455.91,estimated,1498455.91,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1498455.91,,1498455.91,kepco_hybrid_forecast_v1
2024-11,2024,11,충남,581183.32,estimated,581183.32,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,581183.32,,581183.32,kepco_hybrid_forecast_v1
2024-11,2024,11,충북,788670.21,estimated,788670.21,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,788670.21,,788670.21,kepco_hybrid_forecast_v1
2024-12,2024,12,강원,990541.72,estimated,990541.72,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,990541.72,,990541.72,kepco_hybrid_forecast_v1
2024-12,2024,12,경기,2692992.01,estimated,2692992.01,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,2692992.01,,2692992.01,kepco_hybrid_forecast_v1
2024-12,2024,12,경남,1579897.68,estimated,1579897.68,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1579897.68,,1579897.68,kepco_hybrid_forecast_v1
2024-12,2024,12,경북,904507.92,estimated,904507.92,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,904507.92,,904507.92,kepco_hybrid_forecast_v1
2024-12,2024,12,광주,544998.63,estimated,544998.63,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,544998.63,,544998.63,kepco_hybrid_forecast_v1
2024-12,2024,12,대구,797660.85,estimated,797660.85,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,797660.85,,797660.85,kepco_hybrid_forecast_v1
2024-12,2024,12,대전,582928.81,estimated,582928.81,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,582928.81,,582928.81,kepco_hybrid_forecast_v1
2024-12,2024,12,부산,520402.66,estimated,520402.66,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,520402.66,,520402.66,kepco_hybrid_forecast_v1
2024-12,2024,12,서울,1505505.66,estimated,1505505.66,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1505505.66,,1505505.66,kepco_hybrid_forecast_v1
2024-12,2024,12,세종,235920.32,estimated,235920.32,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,235920.32,,235920.32,kepco_hybrid_forecast_v1
2024-12,2024,12,울산,141434.1,estimated,141434.1,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,141434.1,,141434.1,kepco_hybrid_forecast_v1
2024-12,2024,12,인천,754916.89,estimated,754916.89,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,754916.89,,754916.89,kepco_hybrid_forecast_v1
2024-12,2024,12,전남,1439351.8,estimated,1439351.8,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1439351.8,,1439351.8,kepco_hybrid_forecast_v1
2024-12,2024,12,전북,585828.09,estimated,585828.09,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,585828.09,,585828.09,kepco_hybrid_forecast_v1
2024-12,2024,12,제주,1709433.8,estimated,1709433.8,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,1709433.8,,1709433.8,kepco_hybrid_forecast_v1
2024-12,2024,12,충남,624557.54,estimated,624557.54,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,624557.54,,624557.54,kepco_hybrid_forecast_v1
2024-12,2024,12,충북,841513.85,estimated,841513.85,0.0,1.0,0.0,kepco_hybrid_moe_load_v1,841513.85,,841513.85,kepco_hybrid_forecast_v1
2025-01,2025,1,강원,1026027.72,estimated,1026027.72,979980.62,1.0,0.0,kepco_hybrid_moe_load_v1,1026027.72,,1026027.72,kepco_hybrid_forecast_v1
2025-01,2025,1,경기,2507712.29,estimated,2507712.29,2932345.1,1.0,0.0,kepco_hybrid_moe_load_v1,2507712.29,,2507712.29,kepco_hybrid_forecast_v1
2025-01,2025,1,경남,1563432.28,estimated,1563432.28,1340826.19,1.0,0.0,kepco_hybrid_moe_load_v1,1563432.28,,1563432.28,kepco_hybrid_forecast_v1
2025-01,2025,1,경북,917049.39,estimated,917049.39,1458575.8,1.0,0.0,kepco_hybrid_moe_load_v1,917049.39,,917049.39,kepco_hybrid_forecast_v1
2025-01,2025,1,광주,513764.92,estimated,513764.92,455804.94,1.0,0.0,kepco_hybrid_moe_load_v1,513764.92,,513764.92,kepco_hybrid_forecast_v1
2025-01,2025,1,대구,758148.17,estimated,758148.17,736884.65,1.0,0.0,kepco_hybrid_moe_load_v1,758148.17,,758148.17,kepco_hybrid_forecast_v1
2025-01,2025,1,대전,621530.16,estimated,621530.16,459603.31,1.0,0.0,kepco_hybrid_moe_load_v1,621530.16,,621530.16,kepco_hybrid_forecast_v1
2025-01,2025,1,부산,498072.96,estimated,498072.96,725489.53,1.0,0.0,kepco_hybrid_moe_load_v1,498072.96,,498072.96,kepco_hybrid_forecast_v1
2025-01,2025,1,서울,1407274.93,estimated,1407274.93,2043525.47,1.0,0.0,kepco_hybrid_moe_load_v1,1407274.93,,1407274.93,kepco_hybrid_forecast_v1
2025-01,2025,1,세종,218874.51,estimated,218874.51,273482.96,1.0,0.0,kepco_hybrid_moe_load_v1,218874.51,,218874.51,kepco_hybrid_forecast_v1
2025-01,2025,1,울산,137052.78,estimated,137052.78,212708.97,1.0,0.0,kepco_hybrid_moe_load_v1,137052.78,,137052.78,kepco_hybrid_forecast_v1
2025-01,2025,1,인천,711146.27,estimated,711146.27,672312.28,1.0,0.0,kepco_hybrid_moe_load_v1,711146.27,,711146.27,kepco_hybrid_forecast_v1
2025-01,2025,1,전남,1445312.15,estimated,1445312.15,1036956.23,1.0,0.0,kepco_hybrid_moe_load_v1,1445312.15,,1445312.15,kepco_hybrid_forecast_v1
2025-01,2025,1,전북,589097.35,estimated,589097.35,778666.77,1.0,0.0,kepco_hybrid_moe_load_v1,589097.35,,589097.35,kepco_hybrid_forecast_v1
2025-01,2025,1,제주,1661634.33,estimated,1661634.33,767271.64,1.0,0.0,kepco_hybrid_moe_load_v1,1661634.33,,1661634.33,kepco_hybrid_forecast_v1
2025-01,2025,1,충남,590689.0,estimated,590689.0,824247.26,1.0,0.0,kepco_hybrid_moe_load_v1,590689.0,,590689.0,kepco_hybrid_forecast_v1
2025-01,2025,1,충북,790950.33,estimated,790950.33,740683.02,1.0,0.0,kepco_hybrid_moe_load_v1,790950.33,,790950.33,kepco_hybrid_forecast_v1
2025-02,2025,2,강원,837043.0,estimated,837043.0,2788047.8,1.0,0.0,kepco_hybrid_moe_load_v1,837043.0,,837043.0,kepco_hybrid_forecast_v1
2025-02,2025,2,경기,2359231.48,estimated,2359231.48,8342530.62,1.0,0.0,kepco_hybrid_moe_load_v1,2359231.48,,2359231.48,kepco_hybrid_forecast_v1
2025-02,2025,2,경남,1380824.55,estimated,1380824.55,3814654.54,1.0,0.0,kepco_hybrid_moe_load_v1,1380824.55,,1380824.55,kepco_hybrid_forecast_v1
2025-02,2025,2,경북,781587.17,estimated,781587.17,4149652.53,1.0,0.0,kepco_hybrid_moe_load_v1,781587.17,,781587.17,kepco_hybrid_forecast_v1
2025-02,2025,2,광주,478406.21,estimated,478406.21,1296766.42,1.0,0.0,kepco_hybrid_moe_load_v1,478406.21,,478406.21,kepco_hybrid_forecast_v1
2025-02,2025,2,대구,681822.92,estimated,681822.92,2096439.04,1.0,0.0,kepco_hybrid_moe_load_v1,681822.92,,681822.92,kepco_hybrid_forecast_v1
2025-02,2025,2,대전,580952.71,estimated,580952.71,1307572.8,1.0,0.0,kepco_hybrid_moe_load_v1,580952.71,,580952.71,kepco_hybrid_forecast_v1
2025-02,2025,2,부산,472444.55,estimated,472444.55,2064019.88,1.0,0.0,kepco_hybrid_moe_load_v1,472444.55,,472444.55,kepco_hybrid_forecast_v1
2025-02,2025,2,서울,1387319.58,estimated,1387319.58,5813836.1,1.0,0.0,kepco_hybrid_moe_load_v1,1387319.58,,1387319.58,kepco_hybrid_forecast_v1
2025-02,2025,2,세종,222343.76,estimated,222343.76,778059.85,1.0,0.0,kepco_hybrid_moe_load_v1,222343.76,,222343.76,kepco_hybrid_forecast_v1
2025-02,2025,2,울산,123779.33,estimated,123779.33,605157.66,1.0,0.0,kepco_hybrid_moe_load_v1,123779.33,,123779.33,kepco_hybrid_forecast_v1
2025-02,2025,2,인천,652742.79,estimated,652742.79,1912730.47,1.0,0.0,kepco_hybrid_moe_load_v1,652742.79,,652742.79,kepco_hybrid_forecast_v1
2025-02,2025,2,전남,1193946.45,estimated,1193946.45,2950143.6,1.0,0.0,kepco_hybrid_moe_load_v1,1193946.45,,1193946.45,kepco_hybrid_forecast_v1
2025-02,2025,2,전북,492222.59,estimated,492222.59,2215309.3,1.0,0.0,kepco_hybrid_moe_load_v1,492222.59,,492222.59,kepco_hybrid_forecast_v1
2025-02,2025,2,제주,1540841.62,estimated,1540841.62,2182890.14,1.0,0.0,kepco_hybrid_moe_load_v1,1540841.62,,1540841.62,kepco_hybrid_forecast_v1
